,neighborhood,LAND_SF,YR_BUILT,YR_REMOD,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF,GROSS_AREA,LIVING_AREA,U_INT_CND,AC_final,HEAT_TYP,Tax_Exempt,PPSQFT
0,South End,1463.2,1908.8,2005.0,49560.0,1007470.0,1057030.0,1114109.7,1463.2,1301.8,1226.2,1.2,1.4,1.0,0.0,894.9550550676544
0,South End,1528.5,1713.5,2006.3333333333333,76130.0,924210.0,1000340.0,1286450.0,1528.5,1454.9,1284.9,1.7,1.3,1.1,0.0,inf
0,South End,906.0,1352.3,1998.7142857142858,0.0,435450.0,435450.0,696108.4,906.0,296.5,296.5,2.0,1.3,1.8,0.0,inf
0,South End,996.7,1723.9,1997.2222222222222,0.0,590300.0,590300.0,705827.4,996.7,646.6,646.6,2.0,0.8,5.6,0.0,inf
0,South End,1691.5,1894.8,2009.9,137670.0,1499070.0,1636740.0,1826850.2,1691.5,2697.7,2281.8,1.2,1.3,2.2,0.0,807.3091675048896
0,South End,743.5,1909.4,1988.8,0.0,498960.0,498960.0,525903.9,743.5,614.5,614.5,1.6,0.2,6.3,0.0,816.1924579603035
0,South End,1151.8,1918.6,2004.5,106260.0,830890.0,937150.0,987756.1,1151.8,1470.5,1280.7,1.2,0.8,4.6,0.0,728.7452576694119
0,South End,1352.7,1946.0,1797.5,88260.0,1115680.0,1203940.0,1268952.8,1352.7,1665.7,1494.2,0.8,0.8,3.9,0.0,801.5680672330988
0,South End,1038.9,1903.9,1795.6,0.0,577840.0,577840.0,609043.5,1038.9,750.8,750.8,0.9,0.5,5.6,0.0,763.5711993688831
0,South End,1192.6,1907.6,1999.0,52640.0,654180.0,706820.0,744988.2,1192.6,1148.0,1041.2,2.5,0.7,1.4,0.0,728.6832486866853
0,South End,886.6,1914.5,1804.3,59470.0,737900.0,797370.0,840428.1,886.6,981.2,914.4,1.8,0.9,4.7,0.0,869.8192818298
0,South End,909.5,1517.2,2009.2857142857142,216050.0,916400.0,1132450.0,1164438.2,909.5,1502.2,1096.8,0.4,1.2,2.9,0.2,inf
0,South End,929.6,1891.0,2006.6666666666667,49670.0,661800.0,711470.0,749889.4,929.6,1288.4,1154.3,2.4,0.9,3.6,0.0,709.8240268575247
0,South End,805.6,1896.8,2006.7,114079.4,386953.4,501032.8,609627.5,805.6,1844.1,1523.1,1.2,0.8,3.7,0.0,524.670882668451
0,South End,1673.1,1709.111111111111,2007.0,80760.0,1292805.5,1373565.5,1511086.5,1673.1,1545.7777777777778,1434.111111111111,1.2,1.2,1.6,0.1,inf
0,South End,869.7,1882.9,1989.0,0.0,578560.0,578560.0,609802.3,869.7,702.0,702.0,1.9,0.2,0.9,0.0,823.7934996512163
0,South End,1139.2,1897.9,1997.2,65190.0,825870.0,891060.0,939177.3,1139.2,1296.3,1212.7,2.8,0.8,1.2,0.0,797.9167289335649
0,South End,1226.8,1905.5,2004.2,214810.0,1112680.0,1327490.0,1399174.6,1226.8,2043.0,1691.0,1.6,0.8,3.6,0.0,717.8916666410721
0,South End,930.6,1902.7,1996.6,51140.0,627860.0,679000.0,715666.2,930.6,926.5,847.4,2.0,0.8,2.7,0.0,814.7995211439442
0,South End,1141.9,1899.9,2005.6,143570.0,1044410.0,1187980.0,1446009.1,1141.9,2585.4,2162.2,1.8,1.4,1.2,0.0,726.3267879001584
0,South End,1065.3,1897.2,1996.9,198400.0,945630.0,1144030.0,1205807.7,1065.3,1725.7,1404.3,1.3,0.4,5.2,0.0,741.0801904296891
0,South End,1225.9,1919.8,1399.3,187450.0,900890.0,1088340.0,1147110.5,1225.9,1648.1,1364.3,1.8,0.9,3.5,0.0,760.945905731392
0,South End,1359.3,1929.3,1996.125,113100.0,1007762.2,1120862.2,1181388.7,1359.3,1495.6,1326.4,0.8,0.6,2.6,0.0,781.4881164539992
0,South End,1428.3,1916.0,2005.4,258400.0,1138970.0,1397370.0,1472828.0,1428.3,2060.1,1710.3,0.8,1.3,1.1,0.0,729.6590351885155
0,South End,1020.9,1884.0,2003.7,277010.0,1143780.0,1420790.0,1497512.7,1020.9,2074.2,1550.1,0.8,1.1,2.6,0.0,714.0127880850231
0,South End,1052.6,1888.9,2004.5555555555557,96470.0,821673.2,918143.2,1035189.0,1052.6,1560.3,1325.0,1.7,1.1,2.9,0.0,735.7637692142714
0,South End,1340.7,1915.4,1996.6,299040.0,1083578.0,1382618.0,1457279.4,1340.7,2898.6,2393.9,0.8,1.6,0.8,0.0,614.8385307465485
0,South End,1174.8,1535.0,1997.375,45310.0,730690.0,776000.0,1137610.5,1174.8,1276.9,1068.9,2.2,1.0,4.2,0.0,inf
0,South End,1202.3,1894.4,1780.111111111111,229460.0,1049260.0,1278720.0,1861038.0,1202.3,3221.4,2658.3,0.7,0.9,4.2,0.0,561.3004802061813
0,South End,935.5,1931.8,1997.7,52460.0,624980.0,677440.0,714021.8,935.5,964.6,872.8,1.9,0.6,2.2,0.0,851.2837164269093
0,South End,1131.3,1915.4,1977.0,0.0,717380.0,717380.0,756118.6,1131.3,855.7,846.7,2.0,1.0,1.6,0.0,847.5407074529369
0,South End,1465.1,1918.1,2001.4,118810.0,957550.0,1076360.0,1134483.6,1465.1,1601.2,1352.7,1.8,1.1,3.7,0.0,747.5008405483112
0,South End,789.0,1889.2,1993.3,0.0,568510.0,568510.0,599209.5,789.0,630.5,630.5,3.6,0.7,2.1,0.0,906.4699173655868
0,South End,983.2,1879.8,1992.4,0.0,749890.0,749890.0,790384.1,983.2,825.6,825.6,3.6,0.8,5.5,0.0,911.4454007093534
0,South End,1003.7,1903.9,1998.0,0.0,611110.0,611110.0,644110.1,1003.7,675.0,675.0,1.7,0.7,4.6,0.0,907.6220638716209
0,South End,1150.2,1915.8,1994.2,59610.0,806716.6,866326.6,913108.5,1150.2,1100.3,938.7,2.4,0.8,4.4,0.0,939.9243451287018
0,South End,783.7,1900.9,1984.8,0.0,478510.0,478510.0,504349.7,783.7,620.5,620.5,3.0,0.2,6.3,0.0,772.4966601187288
0,South End,787.4,1900.9,1987.7,0.0,503530.0,503530.0,530720.9,787.4,624.9,624.9,2.5,0.2,6.3,0.0,807.2949251948453
0,South End,1029.8,1901.9,1998.1,74750.0,578190.0,652940.0,688198.8,1029.8,912.7,831.9,2.8,0.8,0.8,0.0,875.1640799927043
0,South End,1162.2,1888.5,2007.5,258380.0,1256480.0,1514860.0,1596662.7,1162.2,2440.9,1728.2,1.2,0.8,3.8,0.0,675.3952093953128
0,South End,988.4,1907.8,1990.1,133830.0,675730.0,809560.0,907717.6,988.4,1618.3,1338.4,1.9,1.0,1.4,0.0,680.4484049827454
0,South End,1429.6,1923.8,1753.375,104920.0,987380.0,1092300.0,1151284.2,1429.6,1587.0,1325.6,1.4,1.1,3.9,0.0,824.3855135497967
0,South End,1122.3,1901.8,573.2857142857143,56470.0,841620.0,898090.0,946587.0,1122.3,1342.9,1267.9,1.8,0.8,4.1,0.0,795.950480123632
0,South End,5017.9,1719.6,1999.7777777777778,586190.0,1744460.0,2330650.0,4662522.8,5017.9,13662.0,10634.3,0.9,1.3,2.3,0.0,inf
0,South End,1668.4,1805.4,2013.3333333333333,0.0,1327827.0,1327827.0,1576520.2,1668.4,1306.1,1306.1,3.6,1.1,1.8,0.0,inf
0,South End,1225.3,2006.0,2015.5,0.0,1123250.0,1123250.0,1183905.7,1225.3,1225.3,1169.8,4.0,1.0,2.0,0.0,894.5349075490789
0,South End,1863.2,1951.2,2013.0,210180.0,1360850.0,1571030.0,1950178.0,1863.2,3563.1,2870.0,2.0,1.3,1.7,0.0,790.8062714337664
0,South End,864.7,1713.9,2005.0,86367.6,686930.8,773298.4,815056.8,864.7,1162.7,1062.8,1.7,0.6,2.8,0.0,inf
0,South End,993.7,1909.1,2000.3,124830.0,901400.0,1026230.0,1081646.6,993.7,1383.7,1304.9,1.4,0.9,4.0,0.0,766.8778387105765
0,South End,984.4,1896.4,1718.4285714285713,32300.0,623310.0,655610.0,691013.0,984.4,801.0,768.7,2.4,0.9,3.9,0.0,830.7866110220597
0,South End,1480.9,1927.0,1504.625,178420.0,925471.5,1103891.5,1376960.3,1480.9,2078.2,1677.4,1.7,1.1,1.9,0.0,689.850217907244
0,South End,1285.7,1902.9,2006.6,259650.0,1296670.0,1556320.0,1640361.4,1285.7,2147.8,1877.6,1.1,1.3,1.7,0.0,786.4060996454542
0,South End,1282.0,1519.2,2000.625,118620.0,736770.0,855390.0,1276299.1,1282.0,2689.2,2209.2,1.2,1.5,0.6,0.0,inf
0,South End,1282.1,1525.0,1999.3333333333333,54720.0,609750.0,664470.0,793257.0,1282.1,1139.3,1019.3,1.8,1.1,0.9,0.0,inf
0,South End,964.0,1696.5,1986.3333333333333,0.0,699140.0,699140.0,807892.3,964.0,810.0,810.0,2.4,0.2,0.9,0.0,inf
0,South End,8693.9,1001.0,2007.2,0.0,1144096.4,1144096.4,2157562.6,8693.9,635.1,635.1,1.3,1.6,0.8,0.0,inf
0,South End,1421.5,1601.6,2002.0,0.0,974177.0,974177.0,1300510.4,1421.5,1033.2,1033.2,3.2,1.2,1.6,0.0,inf
0,South End,881.5,2002.0,2002.0,0.0,490493.8,490493.8,516980.6,881.5,881.5,881.5,4.0,1.0,2.0,0.0,555.0017604954311
0,South End,1325.0,2002.0,2003.7,0.0,1075423.0,1075423.0,1133496.1,1325.0,1325.0,1325.0,4.0,1.0,2.0,0.0,817.7054895370763
0,South End,1342.8,2002.0,2006.1,0.0,1112067.2,1112067.2,1172119.0,1342.8,1342.8,1342.8,3.6,1.0,2.0,0.0,784.9117926614139
0,South End,880.6,2002.0,2003.1,0.0,573364.6,573364.6,604326.3,880.6,880.6,880.6,4.0,1.0,2.0,0.0,651.0357142414048
0,South End,1316.0,2002.0,2003.4,0.0,961155.0,961155.0,1013057.5,1316.0,1316.0,1316.0,3.8,1.0,2.0,0.0,710.7896958565523
0,South End,1373.7,2002.0,2004.7,0.0,1056957.8,1056957.8,1114033.6,1373.7,1373.7,1373.7,3.8,1.0,2.0,0.0,740.0099345337893
0,South End,864.8,2002.0,2002.0,0.0,533466.2,533466.2,562273.6,864.8,864.8,864.8,3.8,1.0,2.0,0.0,610.9072123434496
0,South End,1304.7,2002.0,2003.1,0.0,953342.8,953342.8,1004823.5,1304.7,1304.7,1304.7,4.0,1.0,2.0,0.0,709.7142049695001
0,South End,1273.2,2002.0,2002.0,0.0,958356.6,958356.6,1010108.0,1273.2,1273.2,1273.2,4.0,1.0,2.0,0.0,741.7650229746521
0,South End,1767.1,2002.0,2008.4,0.0,1610157.8,1610157.8,1697106.5,1767.1,1767.1,1767.1,3.2,1.0,2.0,0.0,903.9932711719341
0,South End,1577.9,2002.0,2003.1,0.0,1390942.6,1390942.6,1466053.6,1577.9,1577.9,1577.9,3.8,1.0,2.0,0.0,868.154802067216
0,South End,1515.9,2002.0,2004.3,0.0,1246538.8,1246538.8,1313852.0,1515.9,1515.9,1515.9,3.6,1.0,2.0,0.0,788.9335756747311
0,South End,1578.1,2002.0,2006.4,0.0,1445500.8,1445500.8,1523558.1,1578.1,1578.1,1578.1,3.8,1.0,2.0,0.0,908.1597488191373
0,South End,1412.2222222222222,2002.0,2004.5555555555557,0.0,1192159.0,1192159.0,1256535.7,1412.2222222222222,1412.2222222222222,1412.2222222222222,3.2,1.1,1.8,0.0,923.8756172409857
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,51600.0,51600.0,54386.4,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,49200.0,49200.0,51856.8,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,51600.0,51600.0,54386.4,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,51600.0,51600.0,54386.4,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,58800.0,58800.0,61975.2,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,52800.0,52800.0,55651.2,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,50400.0,50400.0,53121.6,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,52800.0,52800.0,55651.2,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,46900.0,46900.0,49432.6,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,50400.0,50400.0,53121.6,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,55200.0,55200.0,58180.8,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,55200.0,55200.0,58180.8,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,57600.0,57600.0,60710.4,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,48000.0,48000.0,50592.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,52800.0,52800.0,55651.2,,,,0.0,2.0,0.0,0.0,
0,South End,1423.0,1890.0,2003.0,32090.0,102650.0,134740.0,142016.0,1423.0,1696.0,1272.0,0.0,1.8,0.7,0.0,511.438679245283
0,South End,1068.1,1910.9,1604.2,269230.0,1102170.0,1371400.0,1445455.6,1068.1,2199.0,1767.0,0.2,0.8,4.6,0.0,648.2014828298886
0,South End,1829.7,1902.4,1592.4,64650.0,536460.0,601110.0,633569.9,1829.7,1046.8,960.3,0.7,0.2,5.7,0.0,567.8704458761252
0,South End,1005.6,1900.0,1992.3,0.0,393000.0,393000.0,364758.0,1005.6,1005.6,1005.6,1.3,0.0,7.0,0.1,429.48350605580055
0,South End,951.2,1900.0,1990.0,0.0,400930.0,400930.0,374844.7,951.2,951.2,951.2,1.6,0.0,7.0,0.1,442.8210844655608
0,South End,3337.5555555555557,1712.3333333333333,2002.3333333333333,29340.0,1099779.2,1129119.2,877309.0,3337.5555555555557,1059.6666666666667,967.7777777777778,1.2,1.1,2.7,0.3,inf
0,South End,15288.2,1947.2,1777.4444444444443,1264060.0,1171520.0,2435580.0,3912893.6,15288.2,13063.4,12726.2,0.4,1.4,1.8,0.0,483.2674961478385
0,South End,1462.8,2017.0,2017.0,0.0,1097380.0,1097380.0,1156638.7,1462.8,1462.8,1462.8,2.0,1.0,2.0,0.0,749.1398271179994
0,South End,1328.3,2017.0,2017.0,0.0,1089775.0,1089775.0,1148622.9,1328.3,1328.3,1328.3,2.0,1.0,2.0,0.0,806.382790666895
0,South End,2682.1,2017.0,2017.0,0.0,2609250.8,2609250.8,2750150.5,2682.1,2682.1,2682.1,2.0,1.0,2.0,0.0,969.9985671208076
0,South End,2589.0,2017.0,2017.0,0.0,304140.0,304140.0,320563.8,2589.0,2589.0,2589.0,0.2,1.9,0.2,0.0,1024.5654692931635
0,South End,,,,0.0,43200.0,43200.0,45533.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,43200.0,43200.0,45533.0,,,,0.0,2.0,0.0,0.0,
0,South End,40302.125,1471.125,2009.8,7634207.1,19229242.9,26863450.0,38858487.5,40302.125,156269.5,139260.5,0.0,2.0,0.0,0.2,inf
0,South End,1216.2,2002.0,,0.0,513650.0,513650.0,561761.1,1216.2,586.9,586.9,0.7,1.3,1.4,0.0,63228.57719614546
0,South End,1951.4,1791.8,1995.0,13860.0,720980.0,734840.0,971486.8,1951.4,943.8,875.8,0.7,1.3,1.4,0.0,inf
0,South End,868.8,1604.8,2015.0,0.0,478110.0,478110.0,637755.4,868.8,663.7,663.7,3.2,1.2,1.6,0.0,inf
0,South End,857.0,2006.0,2013.0,0.0,510900.0,510900.0,538488.6,857.0,857.0,857.0,4.0,1.0,2.0,0.0,597.6832186456228
0,South End,824.1,2006.0,2015.0,0.0,586930.0,586930.0,618624.2,824.1,824.1,824.1,4.0,1.0,2.0,0.0,716.8511966425044
0,South End,895.0,2006.0,,0.0,636300.0,636300.0,670660.3,895.0,895.0,895.0,4.0,1.0,2.0,0.0,717.0147060126941
0,South End,6909.2,797.1,2007.0,24011.7,755546.8,779558.5,1554572.1,6909.2,1004.6666666666666,655.5555555555555,0.6,1.8,0.4,0.0,inf
0,South End,1075.7,799.6,,0.0,422450.0,422450.0,443698.5,1075.7,186.5,186.5,0.2,1.8,0.4,0.1,inf
0,South End,1403.7,1399.3,2001.2857142857142,0.0,809860.0,809860.0,863081.9,1403.7,1043.1,1043.1,1.6,1.3,1.4,0.0,73851.2602785011
0,South End,1117.0,599.7,1999.0,0.0,522462.6,522462.6,593155.6,1117.0,367.2,367.2,0.6,1.7,0.6,0.0,263685.3562623992
0,South End,1449.8,999.5,2005.0,0.0,855458.4,855458.4,948518.2,1449.8,783.9,783.9,1.2,1.5,1.0,0.0,253975.23048460195
0,South End,1267.8,1599.2,2001.6666666666667,0.0,724970.0,724970.0,778669.1,1267.8,834.5,834.5,2.1,1.3,1.2,0.0,117052.91810675939
0,South End,1389.4,1774.2,2014.0,0.0,617090.0,617090.0,680995.8,1389.4,142.0,142.0,0.4,1.9,0.2,0.0,515222.24663359317
0,South End,1883.3,1990.7,2001.0,0.0,1430323.6,1430323.6,1507561.2,1883.3,1657.3,1657.3,2.4,1.1,1.8,0.0,122333.94223607425
0,South End,1357.0,1999.0,2000.7,0.0,1008474.2,1008474.2,1062932.0,1357.0,1357.0,1357.0,3.2,1.0,2.0,0.0,725.0993988634006
0,South End,1732.0,1999.0,2007.8,0.0,1716131.2,1716131.2,1808802.6,1732.0,1732.0,1732.0,2.4,1.0,2.0,0.0,996.6379404584062
0,South End,5401.8,1601.2,2002.5,0.0,1111580.0,1111580.0,1601428.9,5401.8,825.6,825.6,2.2,1.3,1.4,0.0,inf
0,South End,1124.9,2004.0,2005.0,0.0,874420.0,874420.0,921638.7,1124.9,1124.9,1124.9,3.2,1.0,2.0,0.0,787.9877240351456
0,South End,1034.1,2004.0,2008.5,0.0,781080.0,781080.0,823258.5,1034.1,1034.1,1034.1,3.6,1.0,2.0,0.0,781.5921519369441
0,South End,1626.0,2004.4,,0.0,1277069.6,1277069.6,1346031.7,1626.0,1626.0,1626.0,3.4,1.0,2.0,0.0,769.5590144676551
0,South End,1034.7,1203.2,2013.0,0.0,618330.0,618330.0,949306.6,1034.7,562.5,562.5,1.4,1.4,1.2,0.0,inf
0,South End,861.6,2006.0,,0.0,603220.0,603220.0,635793.8,861.6,861.6,861.6,2.2,1.0,2.0,0.0,696.1493316951736
0,South End,786.1,2006.0,,0.0,515050.0,515050.0,542862.8,786.1,786.1,786.1,2.4,1.0,2.0,0.0,652.4638356903613
0,South End,846.2,2006.0,2008.0,0.0,621430.0,621430.0,654987.3,846.2,846.2,846.2,2.8,1.0,2.0,0.0,727.5905817264126
0,South End,736.0,2006.0,,0.0,641440.0,641440.0,676078.1,736.0,736.0,736.0,2.2,1.0,2.0,0.0,873.3152968084858
0,South End,760.4,2006.0,,0.0,613290.0,613290.0,646407.7,760.4,760.4,760.4,2.6,1.0,2.0,0.0,815.0605631152679
0,South End,733.0,2006.0,,0.0,107190.0,107190.0,112978.3,733.0,733.0,733.0,0.2,1.9,0.2,0.0,821.1459754433833
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,47750.0,47750.0,50328.5,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,42500.0,42500.0,44795.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,58250.0,58250.0,61395.5,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,60000.0,60000.0,63240.0,,,,0.0,2.0,0.0,0.0,
0,South End,2561.7,1708.4,1998.3333333333333,0.0,1090880.0,1090880.0,991213.2,2561.7,1333.3,1333.3,1.5,0.9,1.1,0.1,inf
0,South End,2711.4,1714.6,1998.888888888889,44630.0,1138230.2,1182860.2,1724583.4,2711.4,1986.8,1723.1,1.4,1.0,1.2,0.0,inf
0,South End,1255.7,1910.0,2004.5555555555557,0.0,855058.8,855058.8,901232.2,1255.7,1255.7,1255.7,3.0,0.2,2.5,0.0,701.6569025396209
0,South End,2551.8,1600.8,2014.75,41960.0,1086630.0,1128590.0,1333786.9,2551.8,1282.7,1282.7,2.6,1.3,1.4,0.0,inf
0,South End,10188.7,1988.9,2014.6666666666667,309280.0,2680704.7,2989984.7,4470068.2,10188.7,10167.4,8955.9,2.4,1.3,1.4,0.0,844.906413135983
0,South End,1703.0,2016.0,,0.0,2103264.4,2103264.4,2216840.9,1703.0,1703.0,1703.0,2.0,1.0,2.0,0.0,1217.2994066182732
0,South End,,,,0.0,55200.0,55200.0,58181.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,55200.0,55200.0,58181.0,,,,0.0,2.0,0.0,0.0,
0,South End,2892.8,1531.2,2004.625,0.0,647310.0,647310.0,883620.2,2892.8,770.7,770.7,2.8,1.3,1.4,0.0,inf
0,South End,1221.1,1914.0,2005.2,0.0,953312.5,953312.5,1004791.4,1221.1,1332.4,1332.4,3.6,1.0,2.0,0.0,710.1005580437957
0,South End,1445.4,1914.0,2006.9,0.0,1050850.0,1050850.0,1107596.1,1445.4,1445.4,1445.4,3.6,1.0,2.0,0.0,723.7703775942364
0,South End,1953.0,1914.0,2004.1,0.0,1669686.6,1669686.6,1759850.0,1953.0,1953.0,1953.0,3.1,1.0,2.0,0.0,780.5061021554635
0,South End,9623.3,1784.2,2004.5,0.0,621502.6,621502.6,655064.0,9623.3,970.5,970.5,2.4,1.2,1.6,0.0,17766.78243888035
0,South End,1101.6,2002.0,,0.0,478607.5,478607.5,504452.6,1101.6,1159.857142857143,1159.857142857143,2.8,1.3,1.4,0.0,565.5423170972579
0,South End,1112.6,2002.0,,0.0,430750.0,430750.0,454010.5,1112.6,1035.3333333333333,1035.3333333333333,2.4,1.4,1.2,0.0,640.0160426497372
0,South End,1001.5,2002.0,,0.0,467473.4,467473.4,492717.1,1001.5,978.2857142857143,978.2857142857143,2.8,1.3,1.4,0.0,662.44289966135
0,South End,1112.2,2002.0,,0.0,416039.4,416039.4,438505.7,1112.2,1049.8333333333333,1049.8333333333333,2.4,1.4,1.2,0.0,579.1318438880078
0,South End,1074.3,2002.0,,0.0,506606.1,506606.1,533962.9,1074.3,1137.5714285714287,1137.5714285714287,2.5,1.3,1.4,0.0,576.323444535364
0,South End,1091.9,2002.0,,0.0,553670.4,553670.4,583568.8,1091.9,1104.75,1104.75,3.2,1.2,1.6,0.0,618.9476655695594
0,South End,1099.6,2002.0,2014.0,0.0,1004806.4,1004806.4,1059066.2,1099.6,1099.6,1099.6,3.8,1.0,2.0,0.0,905.8543047777642
0,South End,1608.3,2002.0,2015.5,0.0,1196194.0,1196194.0,1260788.7,1608.3,1608.3,1608.3,3.8,1.0,2.0,0.0,720.2026551711052
0,South End,1325.4,2002.0,2017.0,0.0,562402.0,562402.0,592772.0,1325.4,1400.2857142857142,1400.2857142857142,2.8,1.3,1.4,0.0,514.4353516340988
0,South End,1069.9,2002.0,,0.0,390672.4,390672.4,411768.9,1069.9,1078.111111111111,1078.111111111111,3.6,1.1,1.8,0.0,415.0618724558286
0,South End,1113.8,2002.0,,0.0,537212.9,537212.9,566222.5,1113.8,1139.7142857142858,1139.7142857142858,2.8,1.3,1.4,0.0,649.4556374375898
0,South End,1426.5,2002.0,,0.0,811850.7,811850.7,855690.9,1426.5,1465.125,1465.125,3.0,1.2,1.6,0.0,589.6805151940861
0,South End,1108.6,2002.0,2017.0,0.0,449415.0,449415.0,473683.7,1108.6,1126.625,1126.625,3.2,1.2,1.6,0.0,470.3204830565388
0,South End,1092.2,2002.0,,0.0,404965.0,404965.0,426833.3,1092.2,1041.25,1041.25,3.2,1.2,1.6,0.0,449.9444776417081
0,South End,1153.9,2002.0,,0.0,701010.0,701010.0,738864.5,1153.9,1157.4444444444443,1157.4444444444443,3.6,1.1,1.8,0.0,674.9441836653147
0,South End,1241.1,2002.0,2015.0,0.0,854301.7,854301.7,900434.2,1241.1,1251.111111111111,1251.111111111111,3.6,1.1,1.8,0.0,713.0427012255064
0,South End,1063.2,2002.0,,0.0,848150.0,848150.0,893950.2,1063.2,1063.2,1063.2,4.0,1.0,2.0,0.0,798.2829940240142
0,South End,1505.875,1334.6666666666667,2016.0,0.0,675807.5,675807.5,1081175.8,1505.875,746.8333333333334,746.8333333333334,1.6,1.6,0.8,0.0,inf
0,South End,,,,0.0,42000.0,42000.0,44268.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,38400.0,38400.0,40473.6,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,40000.0,40000.0,42160.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,34400.0,34400.0,36257.6,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,32000.0,32000.0,33728.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,35200.0,35200.0,37100.8,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,39200.0,39200.0,41316.8,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,40000.0,40000.0,42160.0,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,36800.0,36800.0,38787.2,,,,0.0,2.0,0.0,0.0,
0,South End,,,,0.0,40000.0,40000.0,42160.0,,,,0.0,2.0,0.0,0.0,
