,Unnamed: 0,neighborhood,LAND_SF,YR_BUILT,YR_REMOD,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF.1,GROSS_AREA,LIVING_AREA,U_INT_CND,AC_final,HEAT_TYP,Tax_Exempt,PPSQFT,n_count,Third_count
0,0,Beacon Hill,1117.1,1875.0,2002.0,0.0,1634200.0,1634200.0,1722446.8,1117.1,1117.1,1117.1,0.6,0.2,6.0,0.0,1224.0761364856814,3501.0,1167.0
1,0,Beacon Hill,1346.9,1892.8,1790.3,137340.0,1280360.0,1417700.0,1494255.9,1346.9,1751.4,1571.0,1.2,0.2,4.3,0.0,1063.5851400859797,3501.0,1167.0
2,0,Beacon Hill,1387.8,1740.1,1590.3,236220.0,1386976.4,1623196.4,1513698.3,1387.8,2016.9,1688.1,0.3,0.0,3.6,0.2,90325.07691884178,3501.0,1167.0
3,0,Beacon Hill,726.7,1940.0,1983.7,0.0,761110.0,761110.0,802210.0,726.7,726.7,726.7,0.3,0.0,6.0,0.0,1065.4541685424617,3501.0,1167.0
4,0,Beacon Hill,1162.8,1922.8,1994.8,263350.0,1147490.0,1410840.0,1487025.4,1162.8,2460.7,2079.8,0.5,0.3,4.8,0.0,904.2692875746216,3501.0,1167.0
5,0,Beacon Hill,947.6,1892.9,1996.6,264970.0,1056480.0,1321450.0,1392808.4,947.6,2291.4,1899.5,-0.1,0.5,3.5,0.0,716.0249707969274,3501.0,1167.0
6,0,Beacon Hill,991.1,1885.9,1981.4,147050.0,883690.0,1030740.0,1086400.1,991.1,1472.9,1328.6,1.7,-0.1,5.3,0.0,808.0015572975356,3501.0,1167.0
7,0,Beacon Hill,1163.2,1909.9,1987.5,85130.0,957950.0,1043080.0,1099406.5,1163.2,1419.4,1335.8,2.3,0.3,0.9,0.0,810.5981774026347,3501.0,1167.0
8,0,Beacon Hill,1270.9,1866.9,1595.5,326910.0,1243568.5,1570478.5,1655284.5,1270.9,2660.7,2173.7,1.0,0.3,3.6,0.0,668.8554830124157,3501.0,1167.0
9,0,Beacon Hill,994.4,1329.9,1393.8,200870.0,751340.0,952210.0,1525914.5,994.4,2032.6,1614.8,0.4,-0.2,1.8,0.0,42245.381403613836,3501.0,1167.0
10,0,Beacon Hill,586.6,1890.0,1985.9,0.0,576940.0,576940.0,608094.8,586.6,586.6,586.6,2.6,0.8,5.5,0.0,990.2635036670627,3501.0,1167.0
11,0,Beacon Hill,627.9,1889.0,1988.6,0.0,602590.0,602590.0,635130.0,627.9,627.9,627.9,2.4,1.0,5.5,0.0,991.693009115102,3501.0,1167.0
12,0,Beacon Hill,644.7,1889.0,1985.9,0.0,576650.0,576650.0,607789.1,644.7,644.7,644.7,2.1,1.0,6.0,0.0,906.6477001379612,3501.0,1167.0
13,0,Beacon Hill,552.0,1890.0,1983.0,0.0,521600.0,521600.0,549766.4,552.0,552.0,552.0,2.1,0.8,6.0,0.0,955.4025073421384,3501.0,1167.0
14,0,Beacon Hill,751.8,1894.5,1997.4,0.0,664840.0,664840.0,700741.2,751.8,751.8,751.8,2.7,0.6,3.5,0.0,897.0147393680528,3501.0,1167.0
15,0,Beacon Hill,3964.555555555556,1758.8,1405.1,134330.0,1598072.8,1732402.8,1624687.0,3964.555555555556,3998.8,3529.7,1.3,0.1,2.8,0.2,558458.9577870966,3501.0,1167.0
16,0,Beacon Hill,1026.8,1516.6,1596.7,306680.0,619760.0,926440.0,1461910.5,1026.8,2897.2,2398.8,-0.4,-0.7,1.1,0.0,37651.29954730381,3501.0,1167.0
17,0,Beacon Hill,3854.4,1894.9,1805.0,1429660.0,2576240.0,4005900.0,9060763.2,3854.4,25611.7,22702.6,0.1,-0.2,0.9,0.0,593.1532218547297,3501.0,1167.0
18,0,Beacon Hill,1174.3,1879.9,1784.6,210440.0,992510.0,1202950.0,1267909.4,1174.3,2476.9,2123.3,1.4,0.3,4.7,0.0,731.7237200486768,3501.0,1167.0
19,0,Beacon Hill,612.2,1894.8,1990.7,0.0,557950.0,557950.0,588079.2,612.2,612.2,612.2,1.6,0.3,5.4,0.0,921.0708671714823,3501.0,1167.0
20,0,Beacon Hill,407.8,1914.4,1977.9,0.0,375690.0,375690.0,395977.4,407.8,407.8,407.8,0.3,0.0,6.0,0.0,927.1442842486728,3501.0,1167.0
21,0,Beacon Hill,746.0,1864.4,1986.2,0.0,601073.0,601073.0,633530.8,746.0,746.0,746.0,2.4,0.2,2.4,0.0,849.0634978882792,3501.0,1167.0
22,0,Beacon Hill,793.5,1899.1,1982.5,0.0,644690.0,644690.0,679503.3,793.5,793.5,793.5,2.4,0.0,5.4,0.0,835.2191482813457,3501.0,1167.0
23,0,Beacon Hill,2085.5,1993.4,2013.4,62700.0,2439420.0,2502120.0,2637234.6,2085.5,3058.7,2646.2,1.0,0.7,1.3,0.0,1000.5190463565567,3501.0,1167.0
24,0,Beacon Hill,2168.1,1954.4,2005.8,109460.0,2712957.6,2822417.6,2974828.4,2168.1,2703.4,2467.3,1.3,0.8,2.0,0.0,1023.1818084910768,3501.0,1167.0
25,0,Beacon Hill,1054.6,1882.0,1981.9,0.0,930250.0,930250.0,980483.5,1054.6,1054.6,1054.6,2.8,0.3,5.4,0.0,863.2917000849448,3501.0,1167.0
26,0,Beacon Hill,708.5,1907.0,1384.0,0.0,554160.0,554160.0,584084.6,708.5,708.5,708.5,2.8,0.0,6.0,0.0,732.0673841147383,3501.0,1167.0
27,0,Beacon Hill,1050.0,1955.6,398.6,0.0,455510.0,455510.0,480107.8,1050.0,1050.0,1050.0,2.4,0.2,6.0,0.0,433.84768489687934,3501.0,1167.0
28,0,Beacon Hill,1015.9,1898.0,1188.0,0.0,687382.0,687382.0,724500.8,1015.9,1015.9,1015.9,2.5,0.2,6.0,0.0,682.7939043330044,3501.0,1167.0
29,0,Beacon Hill,1145.9,1883.0,1982.3,0.0,962830.0,962830.0,1014823.0,1145.9,1145.9,1145.9,2.7,0.2,5.8,0.0,821.8425699297184,3501.0,1167.0
30,0,Beacon Hill,1127.2,1881.0,1989.6,76350.0,942710.0,1019060.0,1074089.4,1127.2,1485.4,1365.4,1.6,0.1,4.3,0.0,823.6180575066501,3501.0,1167.0
31,0,Beacon Hill,1041.4,1879.0,1995.0,0.0,913130.0,913130.0,962439.0,1041.4,1041.4,1041.4,1.7,0.3,5.0,0.0,879.8555180475308,3501.0,1167.0
32,0,Beacon Hill,861.7,1885.4,1987.0,214150.0,761850.0,976000.0,1028704.0,861.7,2099.0,1796.3,1.5,-0.2,4.6,0.0,851.3385833020848,3501.0,1167.0
33,0,Beacon Hill,1072.5,1888.6,1993.1,100790.0,937433.0,1038223.0,1094287.1,1072.5,1646.0,1382.1,1.7,0.5,4.2,0.0,800.2002518606456,3501.0,1167.0
34,0,Beacon Hill,928.1,1908.0,1987.3,159190.0,827600.0,986790.0,1040076.9,928.1,2111.0,1862.2,0.8,-0.2,4.6,0.0,757.7867811908148,3501.0,1167.0
35,0,Beacon Hill,1169.0,1520.8,1192.2,374750.0,926880.0,1301630.0,1371918.1,1169.0,3208.8,2605.0,0.1,-0.3,3.2,0.0,88120.50483358529,3501.0,1167.0
36,0,Beacon Hill,801.0,1895.8,993.7,301360.0,748870.0,1050230.0,1106942.5,801.0,2329.5,1914.5,0.4,0.0,3.9,0.0,619.5912131536872,3501.0,1167.0
37,0,Beacon Hill,1398.8,1905.5,1799.7,555360.0,1032430.0,1587790.0,2343548.6,1398.8,4021.1,2883.9,-0.7,-0.4,2.6,0.0,513.1015631005041,3501.0,1167.0
38,0,Beacon Hill,866.9,1883.9,1986.3,177080.0,738490.0,915570.0,965010.7,866.9,1844.7,1608.3,1.0,-0.2,-0.2,0.0,720.9792096340442,3501.0,1167.0
39,0,Beacon Hill,1510.0,1914.2,1400.6,66650.0,1538220.0,1604870.0,1691533.1,1510.0,1822.8,1726.5,1.0,0.8,1.9,0.0,896.3988450487346,3501.0,1167.0
40,0,Beacon Hill,812.4,1883.0,1986.8,0.0,694790.0,694790.0,732308.7,812.4,812.4,812.4,1.8,0.7,2.2,0.0,862.9467052227795,3501.0,1167.0
41,0,Beacon Hill,1280.4,1887.0,1996.0,207390.0,875550.0,1082940.0,1141418.8,1280.4,2451.1,2162.7,0.2,-0.1,4.0,0.0,681.8264396638149,3501.0,1167.0
42,0,Beacon Hill,1549.1,1883.8,2002.5,449398.0,1410587.2,1859985.2,1960424.5,1549.1,2875.4,2485.2,0.8,-0.1,4.1,0.0,724.740940555787,3501.0,1167.0
43,0,Beacon Hill,845.6,1888.0,1992.2,0.0,770590.0,770590.0,697105.2,845.6,845.6,845.6,1.4,0.2,5.5,0.1,1033.0751811646649,3501.0,1167.0
44,0,Beacon Hill,354.8,1900.0,1988.7,0.0,407734.0,407734.0,429751.6,354.8,362.4,362.4,0.4,0.0,6.0,0.0,1135.3231667069265,3501.0,1167.0
45,0,Beacon Hill,2208.5,1149.2,1202.5,699570.0,1157150.0,1856720.0,1450116.4,2208.5,6008.5,5083.9,-1.0,-0.8,-0.8,0.1,80327.77626444974,3501.0,1167.0
46,0,Beacon Hill,3658.9,1885.1,1994.2,576170.0,1373370.0,1949540.0,1903966.8,3658.9,7407.1,5849.6,0.3,0.0,1.5,0.1,610.4810234212163,3501.0,1167.0
47,0,Beacon Hill,1204.0,1873.5,1992.3,0.0,1123120.0,1123120.0,1183768.7,1204.0,1204.0,1204.0,1.3,0.9,4.2,0.0,933.0820362645984,3501.0,1167.0
48,0,Beacon Hill,424.9,1850.0,1983.4,0.0,421312.0,421312.0,444063.0,424.9,424.9,424.9,1.4,0.0,6.0,0.0,1051.1583560198283,3501.0,1167.0
49,0,Beacon Hill,2121.1,1884.6,1988.5,771460.0,1690800.0,2462260.0,799206.2,2121.1,10331.0,9161.7,1.1,0.2,4.6,0.1,737.5964002449475,3501.0,1167.0
50,0,Beacon Hill,1018.0,1889.0,2000.5,299060.0,869491.5,1168551.5,1252775.8,1018.0,2705.5,2251.9,1.0,-0.4,2.5,0.0,599.7906215630394,3501.0,1167.0
51,0,Beacon Hill,1160.5,1912.0,1405.7,267450.0,1003817.4,1271267.4,1339916.2,1160.5,1974.2,1647.2,1.4,0.6,2.3,0.0,831.1513052767192,3501.0,1167.0
52,0,Beacon Hill,1212.4,1934.5,2007.0,383290.0,1435260.0,1818550.0,1916751.7,1212.4,3337.5,2902.2,0.2,-0.2,0.0,0.0,651.4513196150485,3501.0,1167.0
53,0,Beacon Hill,787.5,1905.9,1987.3,38260.0,661651.2,699911.2,737706.4,787.5,1151.5,1059.1,1.1,-0.1,5.3,0.0,765.0014910076686,3501.0,1167.0
54,0,Beacon Hill,591.5,1888.7,2001.2,270784.0,834296.4,1105080.4,1164754.8,591.5,2076.2,1660.4,0.3,-0.1,2.8,0.0,730.3184843677394,3501.0,1167.0
55,0,Beacon Hill,707.8,1888.4,1803.6,459585.0,1114725.0,1574310.0,1355085.7,707.8,2967.2,2312.4,-0.6,-0.3,1.5,0.1,625.6486875517281,3501.0,1167.0
56,0,Beacon Hill,1741.7,1889.9,1795.2,758910.0,1173860.0,1932770.0,2037139.7,1741.7,5702.9,4335.6,-0.7,0.1,3.2,0.0,632.6160152282557,3501.0,1167.0
57,0,Beacon Hill,649.9,1895.6,2004.4,281480.0,949140.0,1230620.0,1297073.4,649.9,1972.3,1620.4,0.3,0.3,2.4,0.0,726.6241137287674,3501.0,1167.0
58,0,Beacon Hill,671.4444444444445,1903.4,1793.2,103060.0,635400.0,738460.0,778337.0,671.4444444444445,1249.8,1080.2,0.6,0.1,3.9,0.0,21493.951001056856,3501.0,1167.0
59,0,Beacon Hill,95626.66666666669,1750.4,602.7,17242800.0,21735990.0,38978790.0,3484500.0,95626.66666666669,50239.6,42577.3,-1.0,-1.0,-1.0,0.9,1398453.616067223,3501.0,1167.0
60,0,Beacon Hill,1393.9,2003.0,201.3,0.0,1182600.0,1182600.0,1246460.3,1393.9,1394.5,1394.5,1.2,1.0,1.0,0.0,847.7886117557033,3501.0,1167.0
61,0,Beacon Hill,1062.1,2003.0,0.0,0.0,623286.8,623286.8,656944.3,1062.1,1062.1,1062.1,1.4,1.0,1.0,0.0,579.7718817513132,3501.0,1167.0
62,0,Beacon Hill,1167.4,2003.0,0.0,0.0,924920.0,924920.0,974865.9,1167.4,1167.4,1167.4,1.0,1.0,1.0,0.0,805.3051048206403,3501.0,1167.0
63,0,Beacon Hill,1048.5,2003.0,0.0,0.0,709173.0,709173.0,747468.4,1048.5,1048.5,1048.5,1.6,1.0,1.0,0.0,651.9361319888512,3501.0,1167.0
64,0,Beacon Hill,1271.2,2003.0,0.0,0.0,1116900.0,1116900.0,1177212.7,1271.2,1271.2,1271.2,1.0,1.0,1.0,0.0,867.8540960061943,3501.0,1167.0
65,0,Beacon Hill,1092.3,2003.0,0.0,0.0,855686.0,855686.0,901893.0,1092.3,1092.3,1092.3,1.6,1.0,1.0,0.0,787.1394482088878,3501.0,1167.0
66,0,Beacon Hill,999.4,2003.0,0.0,0.0,877769.8,877769.8,925169.4,999.4,999.4,999.4,1.2,1.0,1.0,0.0,872.9028895385987,3501.0,1167.0
67,0,Beacon Hill,3993.6,1762.2,402.2,2860940.0,11305696.2,14166636.2,33573466.6,3993.6,34384.1,31620.7,0.6,0.6,0.6,0.0,58053.833778239525,3501.0,1167.0
68,0,Beacon Hill,3993.111111111111,1168.9,602.6,1210960.0,3398715.6,4609675.6,6816663.7,3993.111111111111,14459.4,12841.1,-0.2,-0.2,0.7,0.2,312140.3187065412,3501.0,1167.0
69,0,Beacon Hill,750.7,1989.0,200.2,0.0,643960.0,643960.0,678734.1,750.7,750.7,750.7,1.6,1.0,4.0,0.0,841.8669559507764,3501.0,1167.0
70,0,Beacon Hill,743.3,1989.0,0.0,0.0,618370.0,618370.0,651762.0,743.3,743.3,743.3,1.5,1.0,4.0,0.0,831.2742941789189,3501.0,1167.0
71,0,Beacon Hill,660.5,1989.0,402.9,0.0,582640.0,582640.0,614102.6,660.5,660.5,660.5,0.7,1.0,4.0,0.0,880.3314491606502,3501.0,1167.0
72,0,Beacon Hill,746.5,1989.0,200.6,0.0,642140.0,642140.0,676815.5,746.5,746.5,746.5,1.2,1.0,4.0,0.0,858.1704033608755,3501.0,1167.0
73,0,Beacon Hill,802.3,1989.0,201.3,0.0,696830.0,696830.0,734458.9,802.3,802.3,802.3,1.5,1.0,4.0,0.0,865.5601399642104,3501.0,1167.0
74,0,Beacon Hill,804.5,1989.0,201.7,0.0,715830.0,715830.0,754484.8,804.5,804.5,804.5,0.6,1.0,4.0,0.0,876.7714853616873,3501.0,1167.0
75,0,Beacon Hill,840.5,1989.0,401.3,0.0,784740.0,784740.0,827115.9,840.5,840.5,840.5,0.7,1.0,4.0,0.0,923.1961876449986,3501.0,1167.0
76,0,Beacon Hill,1080.1,1989.0,402.2,0.0,972260.0,972260.0,1024762.0,1080.1,1080.1,1080.1,0.9,1.0,4.0,0.0,897.2778827912352,3501.0,1167.0
77,0,Beacon Hill,1097.4,1983.1,403.4,80.0,3773720.0,3773800.0,1081351.4,1097.4,10762.3,9750.8,2.0,0.8,3.5,0.1,868.3459723233655,3501.0,1167.0
78,0,Beacon Hill,1872.4,1891.1,2007.2,642642.7,2214587.7,2857230.4,3584437.6,1872.4,3840.9,3208.3,-0.2,0.3,0.8,0.0,871.362956913397,3501.0,1167.0
79,0,Beacon Hill,2564.6,1874.7,2001.8,199150.0,3511507.0,3710657.0,3960908.8,2564.6,3317.6,3083.6,1.4,0.6,4.3,0.0,1270.0934937517136,3501.0,1167.0
80,0,Beacon Hill,2428.9,1682.7,1797.8,750300.0,3854470.0,4604770.0,4008067.1,2428.9,5275.8,4592.1,0.6,0.4,1.9,0.1,7408.874906908866,3501.0,1167.0
81,0,Beacon Hill,2234.2,1860.9,1801.1,1023940.0,2913770.0,3937710.0,3785650.6,2234.2,5142.4,4383.0,0.7,-0.1,0.9,0.1,968.7740109784074,3501.0,1167.0
82,0,Beacon Hill,1844.2,1861.1,1797.5,1033220.0,2435817.6,3469037.6,4356053.4,1844.2,4934.5,4065.6,0.2,0.0,2.9,0.1,801.3706212274519,3501.0,1167.0
83,0,Beacon Hill,1049.8,1876.3,1794.7,469970.0,1475038.5,1945008.5,2050039.2,1049.8,1940.4,1659.3,1.5,0.4,5.5,0.0,1023.367941145544,3501.0,1167.0
84,0,Beacon Hill,1737.4,1879.8,1799.4,1212950.0,2484840.0,3697790.0,3897470.6,1737.4,5204.7,3882.3,-0.3,0.0,2.4,0.0,785.5615320544106,3501.0,1167.0
85,0,Beacon Hill,1670.1,1870.4,1796.0,765700.0,2401890.0,3167590.0,3338640.1,1670.1,3404.2,2853.7,0.9,0.4,4.0,0.0,984.7195686236487,3501.0,1167.0
86,0,Beacon Hill,1910.8,1703.5,1800.7,970480.0,2791950.0,3762430.0,3561718.9,1910.8,4718.9,3689.2,0.0,0.4,3.1,0.3,5869.3603225571005,3501.0,1167.0
87,0,Beacon Hill,1775.3,1683.8,1806.0,848140.0,2030530.0,2878670.0,3028784.8,1775.3,3838.0,2958.5,0.4,0.7,4.8,0.1,5825.28075510247,3501.0,1167.0
88,0,Beacon Hill,2393.3,1946.4,1804.8,676260.0,3136850.0,3813110.0,4122267.3,2393.3,5921.9,4985.7,-0.2,0.2,0.2,0.2,868.2418804866996,3501.0,1167.0
89,0,Beacon Hill,2929.3,1899.0,1595.6,417412.5,3087154.3,3504566.8,3693813.6,2929.3,3905.0,3459.5,1.9,0.4,5.5,0.0,953.8662906127538,3501.0,1167.0
90,0,Beacon Hill,3681.8,1908.3,1986.6,738720.0,1870680.0,2609400.0,2839912.7,3681.8,7117.8,5681.7,1.5,-0.3,3.3,0.2,807.1493374027972,3501.0,1167.0
91,0,Beacon Hill,935.9,1930.0,1986.3,0.0,960610.0,960610.0,1012483.1,935.9,935.9,935.9,2.5,0.1,6.0,0.0,1022.6734163764096,3501.0,1167.0
92,0,Beacon Hill,836.2,1898.0,1988.6,0.0,956189.0,956189.0,1007823.3,836.2,836.2,836.2,2.4,0.3,6.0,0.0,1157.2668519901522,3501.0,1167.0
93,0,Beacon Hill,943.8,1678.5,1595.3,225750.0,999880.0,1225630.0,1291814.1,943.8,1141.4,1117.4,0.0,0.3,4.8,0.0,9656.573207523803,3501.0,1167.0
94,0,Beacon Hill,1155.5,1891.3,1994.7,347110.0,1085609.2,1432719.2,1867347.9,1155.5,2049.4,1776.6,0.5,0.4,1.9,0.0,845.5612471358423,3501.0,1167.0
95,0,Beacon Hill,1219.3,1900.4,1805.4,822910.0,1229750.0,2052660.0,3433988.9,1219.3,4287.1,3348.4,-1.0,-0.5,0.6,0.0,502.40218178330264,3501.0,1167.0
96,0,Beacon Hill,1013.0,1854.0,1811.3,1057744.5,1953213.5,3010958.0,3173550.0,1013.0,3653.5,2667.1,-1.0,0.7,4.5,0.0,815.0552363606813,3501.0,1167.0
97,0,Beacon Hill,877.1,1884.8,1788.7,199250.0,997000.0,1196250.0,1260847.7,877.1,1420.4,1169.5,1.9,0.0,4.5,0.0,931.7075855205518,3501.0,1167.0
98,0,Beacon Hill,1592.6,1881.8,2010.6,1313010.0,3064720.0,4377730.0,4614127.4,1592.6,5453.6,4059.0,-1.0,0.7,2.8,0.0,810.1893547491757,3501.0,1167.0
99,0,Beacon Hill,1157.7,1877.6,1987.5,528690.0,1447410.0,1976100.0,2082809.3,1157.7,2551.8,2039.5,0.4,0.1,4.8,0.0,925.4680928377996,3501.0,1167.0
100,0,Beacon Hill,552.5,1877.0,1995.1,0.0,603450.0,603450.0,636036.2,552.5,552.5,552.5,1.8,0.1,6.0,0.0,1091.8047039273956,3501.0,1167.0
101,0,Beacon Hill,1097.6,1860.5,1995.0,239570.0,1451485.1,1691055.1,1782372.2,1097.6,1699.0,1440.4,0.7,0.3,5.0,0.0,1088.8242305105186,3501.0,1167.0
102,0,Beacon Hill,684.8,1861.9,1998.2,242880.0,983210.0,1226090.0,1292298.9,684.8,1436.6,1204.9,1.0,0.3,5.0,0.0,1047.5018574929256,3501.0,1167.0
103,0,Beacon Hill,1429.9,1867.7,2003.3,0.0,1187750.0,1187750.0,1251888.9,1429.9,1182.4,1161.2,2.7,0.7,4.5,0.0,1012.5849780375377,3501.0,1167.0
104,0,Beacon Hill,1774.0,1859.0,1995.5,0.0,1491950.0,1491950.0,1572515.3,1774.0,1607.4,1517.1,1.5,1.0,4.0,0.0,928.9850653354448,3501.0,1167.0
105,0,Beacon Hill,1940.5,1862.0,1982.3,0.0,1947099.0,1947099.0,2052242.6,1940.5,1711.5,1711.5,2.1,1.0,4.0,0.0,1057.4959267108063,3501.0,1167.0
106,0,Beacon Hill,1791.7,1847.3,1998.5,604490.0,2370052.8,2974542.8,3135168.2,1791.7,3157.6,2698.0,0.4,1.0,3.5,0.0,1062.3397874766067,3501.0,1167.0
107,0,Beacon Hill,1500.2,1840.5,1795.7,493490.0,1917850.0,2411340.0,2541552.5,1500.2,2848.6,2428.4,0.6,0.8,4.5,0.0,907.0041912800204,3501.0,1167.0
108,0,Beacon Hill,1310.2,1859.8,1788.9,244220.0,1314840.0,1559060.0,1487320.5,1310.2,2843.7,2544.4,1.4,0.6,4.6,0.1,850.6448298403709,3501.0,1167.0
109,0,Beacon Hill,2041.3,1856.5,1603.3,1218250.0,3101610.0,4319860.0,4117366.6,2041.3,6245.4,5113.5,-0.2,0.1,1.9,0.1,769.7121426235402,3501.0,1167.0
110,0,Beacon Hill,1743.4,1850.3,1988.1,603850.0,2260080.0,2863930.0,3018582.2,1743.4,3385.6,2659.7,1.8,0.4,4.5,0.0,893.3257361666928,3501.0,1167.0
111,0,Beacon Hill,948.3,1882.6,1998.6,377810.0,1573040.0,1950850.0,2056195.9,948.3,2135.9,1747.6,1.8,0.5,6.0,0.0,1085.554751890568,3501.0,1167.0
112,0,Beacon Hill,437.2,1899.0,1995.5,0.0,508810.0,508810.0,536285.8,437.2,437.2,437.2,3.0,0.2,6.0,0.0,1205.0524405916553,3501.0,1167.0
113,0,Beacon Hill,2503.9,1925.8,2001.9,570030.0,2898261.8,3468291.8,3655579.7,2503.9,3736.4,3164.6,0.1,0.5,2.3,0.0,1013.4441845179795,3501.0,1167.0
114,0,Beacon Hill,1477.4,1864.8,1787.8,452850.8,941503.7,1394354.5,1716698.8,1477.4,3953.2,3367.7,0.6,-0.3,3.9,0.0,816.3734621432242,3501.0,1167.0
115,0,Beacon Hill,2328.7,1876.8,1986.1,568800.0,1778080.0,2346880.0,4135860.9,2328.7,5849.2,4669.7,1.1,-0.2,2.7,0.0,749.655896433432,3501.0,1167.0
116,0,Back Bay,5249.2,1884.1,1786.2,759970.0,2463690.0,3223660.0,4132696.1,5249.2,11320.4,10860.4,1.3,-0.3,3.9,0.0,828.0502292523795,7221.0,2407.0
117,0,Back Bay,1240.5,1896.5,1602.9,249050.0,1090258.8,1339308.8,1411631.6,1240.5,2272.4,1947.7,0.5,0.0,2.5,0.0,779.6965983139154,7221.0,2407.0
118,0,Back Bay,1382.3,1883.8,1398.7,353960.0,1300610.0,1654570.0,1852329.3,1382.3,2305.7,2071.3,0.4,0.4,4.3,0.0,779.1253509988867,7221.0,2407.0
119,0,Back Bay,1000.3,1891.1,1994.1,169050.0,1072681.0,1241731.0,1308784.4,1000.3,1348.5,1293.3,1.3,0.5,3.0,0.0,920.3019894370303,7221.0,2407.0
120,0,Back Bay,6395.1,1897.0,2003.0,4668780.0,9268550.0,13937330.0,16136345.1,6395.1,20989.3,17824.3,0.8,0.4,1.9,0.0,847.0511325667993,7221.0,2407.0
121,0,Back Bay,1724.3,1889.0,1995.9,280520.0,1532140.0,1812660.0,1910543.7,1724.3,2322.9,2059.8,1.5,0.3,4.8,0.0,802.3507463647989,7221.0,2407.0
122,0,Back Bay,990.7,1890.0,1987.6,0.0,861330.0,861330.0,907841.8,990.7,990.7,990.7,2.5,0.0,5.4,0.0,871.452560413429,7221.0,2407.0
123,0,Back Bay,1378.3,1900.9,1796.0,359190.0,1053720.0,1412910.0,1538752.8,1378.3,3733.5,3067.4,1.4,-0.3,2.6,0.0,694.6489146255501,7221.0,2407.0
124,0,Back Bay,814.2,1890.0,1988.3,0.0,715820.0,715820.0,754474.3,814.2,814.2,814.2,2.7,0.5,5.0,0.0,886.5719956926698,7221.0,2407.0
125,0,Back Bay,1655.6,1893.6,1988.2,432240.0,1348150.0,1780390.0,2460491.0,1655.6,3198.3,2681.3,1.0,0.2,1.7,0.0,676.2945527851907,7221.0,2407.0
126,0,Back Bay,571.4,1899.0,2007.2,81600.0,613830.0,695430.0,732983.2,571.4,988.9,878.9,2.6,0.8,0.4,0.0,964.6657665557408,7221.0,2407.0
127,0,Back Bay,1838.2,1899.8,2003.7,170960.0,1829506.8,2000466.8,2108492.0,1838.2,2427.4,2268.8,2.0,0.7,1.3,0.0,909.6653222748497,7221.0,2407.0
128,0,Back Bay,1481.4,1894.5,1995.8,84510.0,1250820.0,1335330.0,1407438.0,1481.4,1859.4,1731.8,2.3,0.4,4.3,0.0,829.3803095767837,7221.0,2407.0
129,0,Back Bay,1187.4,1898.1,1998.4,182070.0,1069880.0,1251950.0,1319555.3,1187.4,1633.3,1447.4,2.2,0.5,2.3,0.0,878.6222954712797,7221.0,2407.0
130,0,Back Bay,1323.5,1893.6,1591.2,398340.0,1117253.0,1515593.0,1597435.1,1323.5,2027.7,1676.8,1.4,-0.1,2.6,0.0,881.5568220740181,7221.0,2407.0
131,0,Back Bay,752.8,1890.0,1993.8,0.0,714320.0,714320.0,752893.3,752.8,752.8,752.8,2.4,0.2,0.0,0.0,980.4129194600639,7221.0,2407.0
132,0,Back Bay,752.8,1890.0,1985.0,0.0,686740.0,686740.0,723824.0,752.8,752.8,752.8,3.0,0.0,0.0,0.0,967.531321108478,7221.0,2407.0
133,0,Back Bay,675.0,1890.0,1989.7,0.0,658690.0,658690.0,694259.3,675.0,675.0,675.0,3.0,0.1,0.1,0.0,1005.4283473113727,7221.0,2407.0
134,0,Back Bay,829.1,1890.0,1983.0,0.0,732350.0,732350.0,771897.0,829.1,829.1,829.1,3.0,0.0,0.0,0.0,905.1368976959191,7221.0,2407.0
135,0,Back Bay,1344.2,1893.6,1996.9,137900.0,1093840.0,1231740.0,1298253.9,1344.2,2233.3,1955.8,2.2,0.1,1.1,0.0,767.0619575595979,7221.0,2407.0
136,0,Back Bay,1394.5,1894.5,1995.8,89320.0,1076000.0,1165320.0,1241105.2,1394.5,1587.1,1467.1,2.2,0.4,1.8,0.0,802.7549603735005,7221.0,2407.0
137,0,Back Bay,821.5,1899.0,1990.2,0.0,684850.0,684850.0,721832.0,821.5,821.5,821.5,1.2,0.1,4.8,0.0,828.1050227640718,7221.0,2407.0
138,0,Back Bay,1067.9,1893.6,1980.9,79990.0,871070.0,951060.0,1002417.2,1067.9,1290.7,1159.8,1.4,0.3,1.1,0.0,871.1835005384003,7221.0,2407.0
139,0,Back Bay,1247.9,1899.0,1990.3,165950.0,758450.0,924400.0,1153332.4,1247.9,1710.5,1412.5,0.3,-0.3,-0.3,0.0,680.5929534141944,7221.0,2407.0
140,0,Back Bay,1224.6,1709.1,1791.7,0.0,880730.0,880730.0,1099423.7,1224.6,773.1,773.1,2.0,0.6,0.1,0.0,119232.29627838194,7221.0,2407.0
141,0,Back Bay,1060.3,1899.0,1999.0,0.0,1253880.0,1253880.0,1321589.5,1060.3,1060.3,1060.3,2.8,1.0,0.8,0.0,1159.4750984719342,7221.0,2407.0
142,0,Back Bay,1311.9,1909.4,1995.3,133720.0,1146920.0,1280640.0,1716355.6,1311.9,2023.5,1668.0,2.0,0.5,1.9,0.0,926.9957232405122,7221.0,2407.0
